symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,HCT-116,HCT-15,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62
TFRC,108,32,63,38,77,63,60,33,25,55,58,98,55,39,49,51,70,63,71,84,73,55,51,19,79,60,58,57,73,57,58,85,51,54,42,31,245,19,58,44
TGFA,65,45,2,39,0,14,15,20,10,13,0,0,0,1,0,1,25,9,0,0,1,3,5,0,16,8,0,0,0,6,7,2,9,2,0,20,3,35,1,61
TGFB1,23,15,15,11,14,7,42,15,25,20,52,0,35,4,35,15,15,7,13,15,6,2,5,23,14,16,22,78,74,6,1,6,9,18,35,26,0,35,6,23
TGFB3,0,0,0,0,1,0,0,0,3,3,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,2,0,6,0,0,31,4,1,8
TGFBR1,13,6,24,5,19,4,6,10,5,7,8,5,12,3,4,2,22,9,17,8,8,9,6,4,3,1,7,4,18,17,23,27,5,14,4,5,12,8,8,7
TGIF1,7,8,11,13,4,10,7,23,13,4,5,6,7,9,7,4,6,16,16,3,14,8,7,4,4,1,5,3,1,6,5,8,10,4,3,7,1,10,9,10
TGIF2,5,1,2,2,11,3,2,5,9,5,1,12,6,8,8,13,8,2,10,4,24,18,18,5,4,10,5,3,7,11,6,4,5,4,9,16,9,9,7,2
TH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THBD,0,2,8,0,0,3,1,0,0,3,0,0,0,0,0,3,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,19,0,4,0,0,0,0,0
THBS1,78,20,26,321,300,64,9,0,7,82,317,0,0,0,1,25,296,55,31,0,0,17,89,70,109,0,207,110,168,7,5,7,198,283,0,0,29,60,6,25
THBS3,0,14,1,20,13,11,3,5,8,6,9,2,3,6,2,3,1,3,7,4,16,15,2,7,5,3,1,3,3,6,2,3,5,15,2,4,15,6,1,5
THBS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
THEM4,3,3,5,3,1,4,7,9,4,2,1,1,8,6,4,4,3,4,7,7,4,5,1,1,2,2,0,1,1,10,18,39,2,4,10,11,5,2,7,11
THOC1,5,2,4,3,6,5,9,5,6,2,2,7,10,6,5,3,5,9,11,4,11,10,3,4,6,5,3,4,2,4,2,3,4,2,8,7,3,6,4,4
THOC5,6,6,6,6,9,4,7,7,5,5,8,11,8,9,7,5,4,7,10,10,8,18,8,7,3,6,5,7,3,6,12,13,5,5,7,5,3,4,7,9
THOC7,37,15,28,27,27,39,26,20,27,26,21,17,30,43,28,136,32,21,23,26,19,80,47,34,17,34,17,26,23,28,58,27,36,29,33,36,15,18,41,58
THPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
THRA,0,7,3,2,1,3,3,4,8,5,4,1,6,2,6,1,3,1,0,4,7,1,1,2,1,8,4,7,8,8,2,4,9,7,1,4,9,10,4,5
THRB,1,2,0,0,0,3,0,0,0,0,0,0,5,3,0,1,0,3,0,0,0,1,4,0,1,0,0,0,1,0,0,0,3,1,0,0,3,1,0,1
THY1,0,0,1,40,48,0,0,0,0,0,197,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,920,80,0,0,0,0,0,48,2,0,0,38,0,0
TIAM1,0,0,0,0,2,0,3,14,1,0,0,0,0,0,1,3,1,7,2,0,7,5,2,3,1,0,3,0,0,0,4,3,1,9,11,1,2,3,3,3
TICAM1,9,6,1,3,6,5,16,11,8,6,7,6,4,2,5,2,6,7,8,4,1,3,5,6,7,7,4,7,5,6,4,4,7,5,8,7,5,8,5,4
TIGAR,10,4,21,30,5,16,6,6,5,3,2,8,0,4,11,8,4,5,38,7,6,4,8,8,5,2,5,7,4,13,8,20,1,4,4,5,1,1,17,21
TIRAP,1,1,1,1,1,1,2,3,3,2,1,2,2,2,0,2,2,3,1,3,5,1,1,0,1,2,1,1,1,1,1,2,3,2,4,2,10,3,2,1
TJP1,17,8,25,19,6,4,25,18,21,11,8,16,7,7,9,7,10,9,10,8,13,17,10,15,9,0,10,14,9,9,3,7,17,7,0,13,7,13,3,4
TJP2,27,4,0,15,16,3,63,6,29,12,4,14,6,17,17,10,26,22,0,7,6,14,9,12,5,3,12,18,6,3,4,7,6,15,32,18,11,5,3,6
TJP3,0,0,0,0,0,0,1,13,48,0,0,1,0,3,0,10,0,15,0,0,1,5,3,0,1,3,0,0,0,0,0,0,0,0,0,1,25,0,0,0
TKFC,1,2,2,3,1,3,7,9,9,3,1,5,5,8,4,11,0,5,2,3,7,2,1,1,2,16,2,1,1,2,1,3,3,1,2,9,20,2,5,4
TLN1,45,68,25,37,60,22,93,15,33,52,102,37,39,9,55,12,67,91,67,20,24,35,33,34,15,21,101,49,54,38,56,25,116,138,45,17,16,51,25,21
TLR2,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TLR5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
TLR9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMBIM6,144,127,125,240,59,99,102,117,169,150,60,83,111,82,139,180,122,67,117,75,49,136,105,74,119,87,85,97,126,96,69,105,81,82,104,116,202,88,88,80
TNF,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0
TNFAIP3,8,3,1,1,5,3,17,1,0,2,16,3,14,0,4,0,1,3,11,8,0,4,6,0,3,1,1,1,1,2,3,44,2,9,33,1,0,1,2,4
TNFRSF10A,4,6,13,7,1,3,16,16,14,5,1,5,9,12,7,6,14,6,12,16,3,6,4,2,7,21,0,0,11,0,0,0,3,0,6,14,5,3,0,0
TNFRSF10B,32,36,48,47,15,49,30,85,46,19,31,25,56,74,64,11,36,9,29,26,15,29,11,15,18,4,25,29,30,7,12,21,18,17,30,60,11,53,26,52
TNFRSF11A,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TNFRSF12A,98,104,55,161,55,106,67,75,46,73,50,48,4,59,53,32,76,51,42,37,18,37,69,131,91,3,118,197,57,25,30,9,88,43,7,63,27,85,18,54
TNFRSF13B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNFRSF13C,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0
TNFRSF14,0,0,0,1,0,0,0,0,5,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,2,4,0,0,2,23,63,47,0,2,5,2,1,0,91,8
TNFRSF1B,0,0,0,0,1,2,1,0,2,3,0,0,19,6,0,0,2,0,0,1,0,0,0,0,0,24,0,3,2,2,0,3,0,1,0,21,0,0,0,0
TNFRSF6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNFSF12,0,2,2,4,1,1,7,3,6,3,7,0,0,0,1,0,5,1,1,1,1,0,0,2,5,0,9,1,2,0,2,0,2,3,5,0,0,12,3,0
TNFSF13,0,1,0,3,0,1,1,0,6,0,0,2,0,0,0,1,1,7,0,0,0,1,3,0,1,3,0,0,0,0,0,0,0,1,0,2,7,0,1,1
TNFSF14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNNC1,0,0,1,0,0,0,2,1,99,0,0,42,0,2,0,0,0,3,0,0,37,2,724,27,0,0,0,0,0,0,0,0,15,0,0,1,4,0,0,0
TNNI3,0,0,0,0,0,0,1,7,0,0,0,2,8,0,0,0,0,0,2,0,0,4,3,0,2,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0
TNXB,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOB1,3,15,42,14,6,8,19,31,14,9,5,13,9,8,6,108,9,20,12,36,45,23,7,11,11,12,6,13,15,13,10,13,15,7,8,29,168,23,21,11
TOB2,7,7,5,12,8,6,12,21,27,10,10,32,6,16,13,13,7,13,14,8,37,10,19,17,4,8,9,9,9,42,15,9,21,8,18,11,11,15,8,12
TOLLIP,4,9,4,4,4,9,4,4,6,8,3,4,5,3,6,3,9,4,3,2,9,6,4,5,5,2,21,7,6,10,11,11,8,8,5,9,5,5,6,5
TOMM40,23,18,43,18,28,15,47,17,22,23,13,34,19,24,28,36,39,46,38,38,22,15,42,35,26,23,34,41,26,19,20,28,23,20,32,32,16,20,49,38
TOMM7,22,89,32,45,51,109,41,39,54,139,40,43,64,82,56,57,51,49,58,109,71,35,40,92,77,118,50,86,65,95,146,246,18,63,34,54,70,58,187,173
TOP3A,4,3,6,4,12,1,12,6,7,2,4,8,6,6,6,7,9,5,11,8,2,8,3,4,4,10,11,7,4,5,4,7,3,6,16,13,15,13,10,6
TOPBP1,21,11,16,11,24,8,15,12,12,12,10,15,17,16,13,11,12,15,34,12,15,42,14,14,8,30,8,20,25,24,19,21,14,16,27,18,20,13,12,18
TP53,4,22,14,16,54,9,36,25,26,9,13,13,3,15,11,35,19,37,13,11,0,20,15,16,0,11,64,18,5,9,9,6,1,24,24,31,20,29,8,5
TP53AIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TP53BP1,3,9,4,8,7,3,6,8,6,3,5,7,8,5,7,4,3,3,7,6,10,10,4,5,6,3,5,6,9,6,7,6,14,5,12,6,9,18,4,5
TP53BP2,27,21,9,24,16,13,14,9,8,11,5,15,15,6,14,5,9,12,14,7,19,16,9,16,6,0,11,8,7,8,7,8,16,9,19,7,6,8,9,8
TP53I3,0,11,92,10,3,9,8,4,8,7,2,3,3,10,7,6,3,8,6,9,78,8,6,10,10,0,4,4,10,3,9,9,7,21,1,6,195,3,7,18
TP53INP2,1,1,1,2,11,2,4,3,5,14,9,4,6,1,5,2,8,8,3,2,5,5,6,3,2,3,18,3,19,14,3,7,4,19,0,2,11,10,10,9
TP73,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,2,1,0,2,0,0,1,0,0,2,0,0,0,2,0,0,1,1,0,3,0,1,0
TPM1,135,68,108,80,68,124,18,1,8,31,135,47,4,29,8,41,8,67,27,3,3,31,161,65,4,2,89,67,57,3,1,2,40,129,0,3,21,54,4,11
TPM2,0,13,95,5,226,155,3,39,11,98,297,33,2,0,60,1,6,29,323,12,66,6,202,122,3,0,76,3,118,6,5,1,118,21,0,37,2,48,4,6
TPM3,119,71,73,95,86,123,131,30,45,65,23,73,70,33,97,53,105,94,222,138,74,63,74,109,90,76,96,86,82,50,58,113,82,76,88,45,103,34,82,69
TPM4,259,137,151,14,127,44,81,48,116,72,421,71,44,44,129,72,120,93,69,47,43,62,267,93,24,27,125,224,152,40,63,29,180,311,91,47,0,76,33,49
TPR,18,14,22,30,28,11,17,28,11,8,8,27,31,40,19,15,21,27,25,23,26,22,23,17,9,30,8,17,19,19,15,17,19,19,44,15,26,22,10,18
TRADD,2,7,2,10,5,12,8,3,7,10,3,2,4,3,4,6,4,7,3,9,5,4,4,4,5,13,2,9,6,6,3,4,4,4,14,8,7,3,6,4
TRAF1,5,0,1,1,0,0,2,1,2,5,0,0,0,0,0,0,2,0,4,0,2,1,0,0,0,8,0,2,0,10,2,1,0,14,7,0,0,1,0,3
TRAF2,16,11,15,7,9,9,15,3,11,9,4,11,11,9,11,9,12,13,9,12,5,9,6,14,5,14,8,9,8,6,6,8,8,10,7,5,15,8,7,6
TRAF3,7,5,8,5,6,3,13,7,7,4,4,7,4,2,11,4,7,3,8,5,9,10,5,7,4,1,14,11,3,8,5,10,11,7,8,6,3,6,4,7
TRAF3IP2,3,4,1,3,5,3,2,2,4,4,2,2,3,3,4,6,2,5,0,3,1,3,4,0,1,0,2,3,3,15,16,8,2,5,3,2,4,2,8,11
TRAF4,9,15,9,10,7,10,19,12,31,6,4,17,17,28,13,24,11,20,21,15,16,38,13,11,8,11,6,12,6,18,11,13,13,9,9,13,23,20,28,24
TRAF5,1,1,2,3,0,2,2,3,8,2,5,1,3,3,0,2,2,1,0,2,4,2,0,0,1,5,1,0,1,2,1,3,3,1,2,24,2,5,3,3
TRAF6,2,1,2,1,1,1,2,3,2,1,1,2,3,1,3,2,2,7,2,1,3,3,1,2,1,1,3,1,2,3,3,2,5,2,3,7,3,5,1,2
TRAK2,13,11,6,9,8,6,5,10,9,6,14,5,11,7,8,12,4,8,8,9,10,8,7,5,4,3,14,12,7,19,18,11,10,10,6,4,4,12,26,11
TRIB3,37,44,17,20,5,10,14,80,83,7,19,4,127,94,22,31,4,63,3,23,7,13,25,4,12,9,14,7,12,20,7,12,4,11,10,257,15,81,13,10
TRIM25,15,24,12,33,12,24,32,53,22,34,5,23,31,30,33,31,32,17,11,19,28,25,10,13,17,19,19,18,52,23,10,14,33,25,41,41,28,21,13,7
TRIM71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIP10,25,21,15,20,15,27,38,20,22,23,22,20,13,18,29,3,32,29,20,15,9,13,39,29,19,10,13,10,13,4,6,5,20,11,39,5,11,14,8,14
TRIP6,38,99,9,73,65,81,28,23,26,125,40,50,30,9,52,31,21,27,0,54,0,11,37,37,8,3,64,39,34,4,12,43,18,35,38,0,6,39,56,67
TRPC1,7,2,5,6,3,2,4,2,2,4,8,0,2,1,1,0,1,0,3,1,7,4,0,1,1,0,1,3,7,0,1,1,3,4,2,2,1,4,0,3
TRPC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
TRPV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPV4,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,7,10,1,0,0,0,1,0,0,4,8
TRPV5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSC1,4,3,3,4,3,2,5,6,6,3,2,5,4,6,6,4,5,3,3,2,4,7,1,6,2,4,3,3,4,3,4,4,5,5,4,4,8,5,2,3
TSC2,3,6,3,6,3,2,5,4,8,6,5,6,6,5,4,8,6,5,4,5,12,10,5,7,4,7,5,7,4,8,5,4,9,4,8,6,10,9,5,5
TSHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSLP,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
TSPO,69,77,19,38,61,103,56,30,67,70,94,48,22,64,47,3,53,66,30,47,19,6,73,54,42,99,49,45,43,27,75,54,38,56,62,51,28,29,55,83
TST,6,9,7,8,8,7,7,9,29,4,1,6,5,60,1,47,8,26,2,5,6,4,16,6,5,4,10,6,4,1,7,4,4,4,5,23,12,4,3,3
TTF1,13,6,9,6,9,4,8,5,4,4,3,6,5,5,9,8,7,8,12,10,9,16,5,10,5,13,6,8,7,10,8,10,8,10,8,6,9,7,4,8
TTF2,9,3,5,7,11,2,8,4,5,4,5,5,11,6,4,9,5,9,11,7,9,8,6,9,3,8,7,7,6,11,7,14,6,7,4,6,5,11,10,8
TTI1,9,7,11,8,13,4,9,8,8,11,5,14,15,10,11,11,13,7,22,13,8,19,10,10,8,18,11,9,10,13,11,15,8,9,12,14,15,7,13,11
TTK,20,5,13,9,23,5,14,6,8,6,7,6,17,20,16,7,15,24,22,8,6,12,12,25,10,8,9,12,19,9,8,8,10,18,15,5,7,10,17,11
TUBA1A,5,90,34,54,110,59,5,5,16,37,83,46,12,1,27,22,20,4,19,123,142,43,45,34,17,4,108,73,43,54,43,42,77,271,27,7,36,86,21,128
TUBA1C,247,110,140,106,102,156,157,38,93,102,72,101,76,45,116,78,139,73,156,120,43,91,82,146,101,41,135,130,72,40,58,72,125,68,74,66,69,77,71,63
TUBA3C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
TUBA3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBA4A,56,92,122,10,6,53,15,4,12,13,0,4,7,12,0,0,19,5,2,44,0,34,49,21,26,23,6,36,27,0,0,0,40,20,20,24,2,11,0,0
TUBA8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBAL3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TUBB,563,347,437,306,667,281,775,158,370,292,631,534,478,78,408,268,862,872,536,378,662,346,447,833,443,368,863,617,550,479,365,412,611,588,434,205,334,419,610,446
TUBB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBB2A,19,6,10,10,26,12,13,7,7,32,78,11,22,3,4,5,27,10,10,25,40,6,36,87,7,5,68,27,21,24,85,64,20,61,1,4,5,19,57,48
TUBB2B,0,0,4,26,1,0,1,0,1,5,23,2,7,1,0,0,1,0,2,8,206,12,14,28,0,64,24,6,4,2,0,10,0,113,0,14,0,45,10,1
TUBB3,6,1,4,7,10,2,5,2,1,7,3,7,0,0,5,6,1,1,4,10,17,2,1,3,2,0,3,9,1,3,6,11,2,5,16,1,2,2,4,3
TUBB4A,0,0,2,2,0,2,4,4,0,0,0,20,1,0,0,0,0,0,1,9,13,3,2,7,1,5,0,0,0,13,26,32,3,8,0,0,0,0,34,1
TUBB4B,377,210,244,200,241,260,341,82,255,228,123,392,123,137,161,219,386,182,210,341,123,332,187,490,226,147,463,297,181,101,135,204,300,265,195,115,291,185,153,187
TUBB6,47,35,34,42,67,81,96,14,29,66,93,64,28,4,139,19,59,34,65,33,83,22,50,307,15,1,144,50,36,14,37,15,75,18,54,7,17,23,43,39
TUSC3,16,30,15,27,4,13,18,0,0,4,22,0,20,0,13,7,11,12,10,16,9,43,0,18,7,0,0,12,0,29,19,12,23,6,0,0,11,9,6,36
TWIST1,0,0,0,0,33,1,0,1,0,0,9,0,0,0,3,0,0,0,3,0,6,0,0,3,4,0,7,9,9,19,5,8,3,1,5,0,0,4,2,13
TWIST2,0,0,1,1,7,0,6,0,0,0,8,0,0,0,0,0,0,2,2,2,0,0,0,2,1,0,3,4,4,0,0,0,5,1,0,0,0,0,0,4
TXN,342,622,520,203,263,360,272,159,210,170,107,205,165,771,256,205,360,138,286,803,167,211,150,387,172,192,212,246,210,168,185,226,237,318,500,167,181,119,144,181
TXN2,20,39,20,29,46,28,23,27,38,23,18,44,44,50,24,41,29,29,20,38,28,14,27,24,19,46,35,29,29,18,48,54,22,38,28,28,41,18,51,46
TXNDC5,6,2,2,3,5,1,9,6,3,4,11,7,3,2,5,2,5,4,2,4,3,1,4,3,2,25,6,6,5,3,2,8,4,5,2,5,2,5,7,2
TXNIP,6,0,0,36,4,35,3,0,166,221,29,45,278,41,32,25,114,0,3,15,0,6,89,2,47,115,32,33,88,6,24,16,62,137,79,352,33,735,15,15
TXNRD1,142,381,418,153,95,235,263,56,103,63,39,92,42,89,113,18,131,37,222,296,190,109,27,76,80,37,78,128,39,40,44,127,80,77,24,25,20,57,95,30
TXNRD2,2,2,2,3,2,3,14,1,4,5,2,4,13,2,3,3,1,4,4,5,1,5,3,9,2,1,5,2,2,5,2,3,3,5,2,3,5,3,3,3
TXNRD3,2,1,1,3,2,4,2,6,7,2,2,1,1,3,0,2,2,3,3,1,6,3,3,1,1,1,1,1,3,3,4,3,2,3,0,4,4,2,2,4
TYK2,7,10,4,5,10,4,18,8,18,10,13,13,18,11,7,15,13,45,9,7,16,8,7,11,12,16,7,15,10,12,12,8,9,14,20,8,9,12,17,13
UBB,319,567,555,379,716,683,130,384,450,468,281,571,408,341,459,655,691,351,666,779,227,307,387,0,402,341,839,611,530,270,720,1264,360,373,384,290,423,332,862,764
UBC,325,422,317,316,184,434,360,227,176,429,279,245,278,365,325,217,339,231,335,399,271,231,310,500,409,269,402,428,350,170,197,443,586,410,184,230,363,175,150,250
UBE2D1,9,5,9,10,7,10,7,8,5,15,2,10,5,6,7,2,5,7,4,5,8,8,8,5,7,2,3,3,4,6,2,3,8,6,8,15,4,4,2,4
UBE2D2,36,16,25,19,34,34,39,23,33,22,14,20,29,19,19,24,29,29,17,23,23,21,59,30,21,19,32,26,22,39,18,15,35,18,39,40,18,36,17,16
UBE2D3,30,26,22,25,25,24,20,31,34,19,13,23,27,34,23,18,27,23,20,23,20,32,15,28,17,17,18,25,19,29,15,18,27,17,43,20,18,16,14,15
UBE2D4,3,1,1,3,3,2,6,3,2,6,2,3,1,2,2,1,2,4,2,2,8,2,3,1,3,2,3,2,1,3,1,2,1,2,4,3,1,3,1,2
UBE2I,16,11,12,22,12,13,10,12,14,8,5,15,16,12,12,17,12,10,11,15,18,7,9,20,8,16,15,19,10,13,11,9,15,9,14,12,13,10,15,8
UBE2L3,54,32,35,32,38,38,31,19,29,37,23,39,123,20,25,33,36,42,28,35,33,43,33,35,27,10,34,44,33,14,51,39,41,43,42,27,26,24,33,41
UBE2L6,5,23,3,18,5,46,15,9,26,11,17,0,17,5,10,1,16,47,2,6,14,21,10,9,5,45,20,20,103,16,7,6,23,39,70,2,27,17,2,16
UBE2T,67,30,54,59,42,53,54,26,35,38,18,37,88,61,32,80,67,49,45,118,47,44,71,62,37,55,70,67,41,33,32,52,33,52,17,36,65,51,65,49
UBE3A,10,6,7,7,5,4,9,11,11,4,4,7,10,10,8,6,6,5,7,7,8,10,4,7,6,7,6,5,7,12,7,7,8,6,10,12,7,7,10,7
UBXN6,10,13,4,11,7,13,19,12,29,18,15,8,14,11,11,5,14,11,16,5,8,10,10,9,8,10,12,15,8,27,13,9,16,12,10,14,10,13,13,13
UCN,0,1,0,1,0,0,2,5,1,1,0,0,3,2,1,1,1,0,1,0,3,0,0,0,0,0,0,1,0,5,1,1,0,0,2,3,1,8,0,1
UCN2,7,3,3,0,0,1,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,4,2,75,70,7,4,5,1,0,0,0,76,92
UCP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UFD1,9,4,8,4,8,8,11,6,7,8,6,12,26,11,4,12,7,12,10,7,6,10,10,7,7,3,7,12,8,12,15,13,13,10,6,5,6,5,9,13
UIMC1,9,7,14,6,13,9,9,6,7,7,6,9,9,11,13,8,8,13,6,11,7,6,8,12,6,10,7,12,8,8,5,5,8,7,11,11,5,8,4,7
ULK1,4,10,12,4,3,5,4,4,9,6,4,4,11,9,5,18,3,4,5,7,12,8,2,3,6,6,6,7,5,5,3,5,7,5,4,6,13,9,2,4
ULK2,1,0,3,2,3,1,3,2,5,0,2,1,0,0,0,2,1,2,2,1,3,2,0,0,1,0,1,2,1,4,0,1,4,3,0,2,4,5,2,0
UNC5A,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC5B,0,0,0,0,0,0,0,14,1,0,7,0,29,3,0,0,0,5,0,0,0,1,3,0,0,0,0,0,5,0,0,0,1,4,0,4,0,23,0,0
UNC5C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,6,0,2
UNC5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UPF1,11,8,6,8,9,4,14,11,16,11,11,17,16,8,11,16,14,33,11,9,14,11,19,11,10,14,17,17,13,11,11,8,15,12,11,17,10,14,20,11
UPF2,12,7,13,8,14,11,11,11,6,13,6,11,13,12,11,11,7,11,17,8,7,8,6,10,9,11,4,7,7,9,9,7,12,6,13,10,14,4,4,5
UPF3A,7,5,7,9,10,12,1,11,15,7,8,10,18,15,9,9,10,33,11,7,7,8,10,20,9,9,10,14,14,4,11,12,10,12,10,27,12,4,20,3
URM1,18,21,11,9,18,15,15,5,11,10,3,16,13,12,23,15,17,8,10,24,8,20,9,12,6,20,19,15,11,26,16,20,13,20,9,10,22,9,18,17
USE1,2,4,2,1,6,5,3,5,6,8,5,3,6,6,3,4,4,6,2,6,4,2,10,2,6,10,5,5,5,11,10,2,5,5,3,5,4,3,17,11
USP1,43,12,21,18,41,14,25,15,22,10,11,41,30,40,23,15,42,51,36,27,54,29,30,47,19,35,22,23,31,26,21,19,26,33,30,31,15,49,23,18
USP21,4,5,5,7,5,9,11,5,9,9,3,5,10,12,6,3,6,8,20,8,11,7,6,5,7,10,5,5,4,5,4,5,7,4,15,10,17,11,8,7
USP7,25,13,26,19,16,10,18,22,21,8,9,23,20,15,29,23,15,13,23,29,25,15,11,21,11,52,13,26,12,14,13,14,23,11,27,30,24,14,13,25
USP8,3,3,6,3,2,2,3,5,3,1,1,3,5,3,3,9,2,3,3,3,3,5,2,2,2,4,2,4,4,5,3,4,4,3,4,3,3,6,4,2
UTS2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTS2R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UVRAG,2,1,2,2,2,2,4,2,3,2,3,1,4,2,4,4,3,5,5,2,5,16,3,3,2,5,3,2,2,2,2,3,3,3,3,8,4,3,5,5
VAMP1,2,3,4,3,2,1,3,2,4,2,1,2,3,2,2,3,2,4,5,7,7,3,3,4,1,8,1,6,3,2,2,3,3,5,3,5,2,5,5,3
