locus_id,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,HCT-116,HCT-15,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MALME-3M,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62
NTNG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTNG2,0.029810000000000007,0.18904,0.028730000000000002,0.00262,0.01481,0.0,0.07499,0.5284399999999999,0.75531,0.00609,0.02808,0.04066,0.15077000000000002,0.85149,0.02367,0.00645,0.56729,0.13548,0.12609,0.05594,0.027410000000000004,0.0017399999999999998,0.03236,0.06498999999999999,0.25237,0.00443,0.047939999999999997,0.0,0.02193,0.0,0.01335,0.03202,0.03615,0.026080000000000002,0.018430000000000002,0.67351,0.04722,0.01651,0.01813,0.0,0.01615
NTRK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTRK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTRK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTSR1,0.33205999999999997,0.78717,0.03922,0.44456999999999997,0.10739000000000001,0.17503,0.02317,0.00183,0.79886,0.5703600000000001,0.10101,0.05015,0.00234,0.93729,0.05725,0.02279,0.39995,0.8220299999999999,0.19643,0.01617,0.008579999999999999,0.0,0.03162,0.09215,0.89304,0.02075,0.01535,0.23296999999999998,0.13996,0.019809999999999998,0.01083,0.2545,0.012620000000000001,0.2409800000000001,0.0432,0.9014,0.01119,0.51523,0.21611999999999998,0.056889999999999996,0.15039
NUDT16L1,0.16724,0.12359,0.10202,0.06009,0.03108,0.01529,0.016030000000000003,0.31503000000000003,0.18758,0.02509,0.07107000000000001,0.03134,0.0,0.0,0.06953,0.029210000000000007,0.08175,0.07966000000000001,0.0,0.012740000000000001,0.04709,0.02692,0.08251,0.15354,0.09562000000000001,0.07633,0.02922,0.002,0.076,0.02035,0.03242,0.01037,0.00777,0.12451,0.06509,0.42377,0.050480000000000004,0.02866,0.05082,0.03681,0.07401
NUDT21,0.0,0.00701,0.01693,0.0020800000000000003,0.01583,0.00252,0.0020399999999999997,0.0,0.0,0.0,0.00524,0.0,0.00305,0.00086,0.0,0.0,0.03559,0.03732,0.00492,0.0049700000000000005,0.00298,0.0,0.01146,0.0,0.00627,0.00215,0.0094,0.0,0.0,0.0,0.00279,0.00812,0.00173,0.0,0.0,0.02121,0.00547,0.00259,0.00106,0.02248,0.01546
NUMB,0.0,0.0,0.01119,0.0,0.01429,0.0,0.0,0.0,0.0,0.0,0.01608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00476,0.0,0.0146,0.0,0.00758,0.0,0.0,0.00518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00526,0.0488,0.0,0.0
NUMBL,0.07748,0.03209,0.05815,0.017830000000000002,0.007809999999999998,0.0015300000000000001,0.024980000000000002,0.02953,0.032080000000000004,0.031689999999999996,0.03463,0.010709999999999999,0.0,0.2,0.014830000000000001,0.0,0.02283,0.07799,0.01201,0.00298,0.00227,0.0,0.028439999999999997,0.01521,0.0,0.0050100000000000006,0.004520000000000001,0.01541,0.0021100000000000003,0.025639999999999996,0.01239,0.01151,0.00824,0.01231,0.01061,0.08374,0.01325,0.009770000000000001,0.010159999999999999,0.007090000000000002,0.01144
NUP107,0.0,0.0,0.03188,0.0,0.0,0.0,0.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.0010199999999999999,0.0,0.0,0.0,0.0,0.0,0.004379999999999999,0.00295,0.0,0.0,0.0,0.0,0.0,0.05092,0.0,0.0,0.0,0.0,0.0,0.0,0.00448,0.0,0.0,0.01725,0.0,0.0,0.0,0.0
NUP133,0.0,0.0,0.00746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01053,0.0,0.0,0.0,0.0,0.0,0.0,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01111,0.0,0.0
NUP155,0.0,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,0.0172,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.0,0.0,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0,0.0,0.0,0.0
NUP188,0.08032,0.01038,0.04318,0.009009999999999999,0.021840000000000002,0.0,0.00558,0.055189999999999996,0.02192,0.00064,0.0454,0.0018800000000000002,0.00173,0.00045999999999999996,0.05935,0.0,0.00804,0.01699,0.01923,0.0181,0.00198,0.0,0.0028899999999999998,0.00884,0.036739999999999995,0.008620000000000001,0.00702,0.0099,0.00916,0.0,0.01069,0.0033799999999999998,0.00385,0.0059299999999999995,0.00312,0.18883,0.0055,0.006540000000000001,0.01072,0.01637,0.0
NUP214,0.03612,0.08273,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00621,0.00205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119,0.0,0.00952,0.0,0.017730000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033889999999999997,0.0,0.0,0.0,0.013880000000000002,0.012819999999999998,0.0398,0.0
NUP35,0.02661,0.0,0.0328,0.0,0.0,0.0,0.025639999999999996,0.0,0.03447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013330000000000002,0.01097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00603
NUP54,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.03125,0.02325,0.0,0.03848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044430000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011729999999999999,0.0,0.0
NUP58,0.73146,0.9804,0.97456,0.9326,0.38369000000000003,0.5,0.98551,0.9595600000000001,0.87626,0.9947299999999999,0.70705,0.46438,0.0,1.0,0.99159,0.18333,0.8385799999999999,0.86666,0.8041,0.79337,0.88136,0.4834,0.86046,0.9117700000000001,0.88636,0.66666,0.46106,0.85454,0.83929,0.9923,0.4574,0.55,0.26092,0.77777,0.84783,0.9333299999999999,0.96649,1.0,0.9489700000000001,0.5717300000000001,0.61364
NUP62,1.0,0.0,0.32355,0.83335,0.0,0.0,0.9375,0.0868,0.54545,1.0,0.44445,0.35715,0.0,0.0,0.9,1.0,0.83335,1.0,1.0,0.2727,0.0,0.7619,0.3333,0.3125,0.76665,0.4375,0.58335,0.0,0.0,0.0,0.04285,0.0,0.0,0.0,0.0,1.0,0.88095,0.14285,1.0,1.0,0.4167
NUP88,0.0528,0.0117,0.02155,0.00587,0.00232,0.0,0.00231,0.00474,0.0027,0.0,0.015090000000000001,0.0007,0.00242,0.58615,0.0027,0.0,0.00282,0.01825,0.0,0.00927,0.00445,0.014780000000000001,0.00485,0.0,0.00515,0.00406,0.005520000000000001,0.00045,0.0026899999999999997,0.0,0.0009699999999999999,0.00305,0.0076,0.0,0.0,0.008459999999999999,0.005370000000000001,0.0050799999999999994,0.00242,0.0,0.00433
NUP93,0.0,0.03784,0.09612000000000001,0.0,0.030039999999999997,0.12858,0.026080000000000002,0.00556,0.0,0.0,0.0102,0.0,0.0,0.0,0.00624,0.0,0.0,0.0,0.04444,0.016659999999999998,0.0031,0.0,0.0,0.0,0.0,0.0,0.01818,0.0,0.0022,0.0,0.0,0.015619999999999997,0.0,0.029419999999999998,0.0,0.01576,0.016980000000000002,0.0,0.00646,0.0,0.0
NUP98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXF1,0.0005,0.00575,0.0057399999999999994,0.0,0.00063,0.00316,0.01904,0.0010199999999999999,0.00285,0.0,0.0008300000000000001,0.00186,0.00256,0.00151,0.00665,0.0,0.00835,0.01987,0.01238,0.00796,0.00373,0.00231,0.00983,0.0027300000000000002,0.00995,0.00045999999999999996,0.01643,0.0,0.0,0.0016,0.00365,0.0,0.0,0.00042,0.0,0.00626,0.0039700000000000004,0.00217,0.0019100000000000002,0.0,0.0263
NXT1,0.0,0.0,0.01408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008440000000000001,0.0,0.0,0.0,0.02285,0.0,0.0,0.0,0.0,0.0,0.00349,0.0,0.00707,0.0,0.0,0.0038799999999999998,0.0,0.0,0.0,0.0,0.0
NXT2,0.0,0.01889,0.02858,0.0,0.01096,0.0,0.00952,0.0,0.0685,0.0,0.026260000000000002,0.0,0.0,0.0,0.011179999999999999,0.0,0.007940000000000001,0.0,0.01299,0.01252,0.0,0.0104,0.02528,0.3306,0.0,0.00296,0.005220000000000001,0.0,0.07864,0.0,0.01075,0.00361,0.009890000000000001,0.32678,0.0,0.0,0.0157,0.0,0.0,0.0,0.0048
OAS2,0.0497,0.04922,0.30351999999999996,0.04362,0.08943999999999999,0.0,0.18808,0.9585799999999999,0.30564,0.00374,0.08504,0.38461999999999996,1.0,0.16947,0.17134000000000002,0.00689,0.6734,0.013640000000000001,0.058829999999999986,0.41306000000000004,0.13542,0.1578,0.53132,0.07614,0.26726,0.0481,0.0246,0.22296999999999997,0.1129,0.0,0.0458,0.01234,0.07587999999999999,0.04021,0.10232000000000001,0.01212,0.4365,0.0,0.26242,0.04835,0.05517999999999999
OAS3,0.3143,1.0,0.8594,1.0,0.9375,1.0,1.0,0.0,1.0,0.4615,1.0,0.6667,0.0,0.9773,1.0,0.3571,0.8333,0.3158,0.8,0.0,0.75,0.6429,0.0,0.3333,1.0,1.0,1.0,1.0,1.0,0.9412,0.0,0.8571,0.75,0.5556,1.0,0.7333,0.9333,0.0,1.0,1.0,0.8333
OASL,0.56353,0.8,0.55318,0.7075600000000001,0.4531600000000001,0.42308,0.93819,0.49383999999999995,0.3404,0.33333,0.59608,0.8131,0.0063,1.0,0.59933,0.49923999999999996,0.8360700000000001,0.98115,0.7359600000000001,0.77571,0.0814,0.3007,0.86305,0.8,0.8533799999999999,0.68425,0.5301,0.42044,0.5467,0.96257,0.16710999999999998,0.5142899999999999,0.23333,0.49582,0.62925,0.2632,0.5656100000000001,0.7583300000000001,0.91058,0.35203,0.2766
OCLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGT,0.0,0.57143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6154
ONECUT1,0.12522,0.20972,0.1698,0.055510000000000004,0.03279,0.17173,0.09562000000000001,0.46946000000000004,0.85388,0.06736,0.08525,0.11129000000000001,0.00483,0.9980399999999999,0.21124,0.00137,0.33783,0.10815,0.26757,0.05996,0.12464000000000001,0.03612,0.07175,0.13305999999999998,0.04509,0.13545,0.01846,0.020130000000000002,0.02422,0.00451,0.06869,0.30065,0.04608,0.061,0.01097,0.80119,0.1825,0.12696,0.07253,0.0531,0.20174
OPRD1,0.85054,0.72414,0.009770000000000001,0.13426,0.15846,0.31292,0.15907000000000002,0.59523,0.80429,0.6683600000000001,0.3572,0.00971,0.0,0.0,0.13542,0.06969,0.13323,0.25665,0.12397999999999999,0.07522000000000001,0.76271,0.0,0.05505,0.05699,0.57986,0.2201,0.01486,0.09362999999999999,0.029269999999999997,0.08186,0.04987,0.9512200000000001,0.55677,0.02436,0.13363,0.77475,0.02495,0.0,0.2331300000000001,0.037469999999999996,0.52577
OPRK1,0.81621,0.9409799999999999,0.32614,0.86905,0.20785,0.6520699999999999,0.8477299999999999,0.9166799999999999,0.74359,0.58681,0.21898,0.20513,0.0,1.0,0.73619,0.03739,0.7468100000000001,0.28456,0.07441,0.22943000000000002,0.15095,0.10803,0.14103,0.32113,0.13512000000000002,1.0,0.026660000000000003,0.52488,0.29370999999999997,0.45082,0.23143000000000002,0.45335,0.02822,0.13725,0.09667,0.8428899999999999,0.72888,0.10417,0.63095,0.051089999999999997,0.18182
OPRL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPTN,0.02748,0.06838,0.038130000000000004,0.0,0.02426,0.01266,0.02658,0.03229,0.07362,0.00396,0.0863,0.13485,0.0,0.0009699999999999999,0.00352,0.00725,0.0,0.15172,0.02758,0.0115,0.0,0.0,0.0,0.38921999999999995,0.0,0.0075200000000000015,0.0,0.03934,0.0,0.00185,0.0,0.0,0.0,0.00847,0.0,0.05446,0.0,0.03775,0.0,0.0,0.0
OR10D3,0.58332,0.38095,0.11764000000000001,0.9047799999999999,0.2,0.58695,0.34210999999999997,0.39287,0.20509000000000002,0.0,0.03704,0.0,1.0,0.0,0.20693000000000009,0.0,0.8333,0.16127,0.04169,0.8846200000000001,0.72727,0.0,0.0,0.0,0.12497,0.5556,0.0,0.0,0.06667000000000001,0.0,0.85714,0.42107,0.0,0.047619999999999996,0.0,0.1429,0.5,0.01725,0.27776999999999996,0.0,0.9444299999999999
OR10G7,0.95,0.52632,0.26168,0.9466,0.3333,0.86979,0.5559,0.5556,0.48825,0.00485,0.05555,0.0,0.0,0.5,0.76665,0.05262000000000002,0.0625,0.0,0.0,1.0,0.2143,0.0,0.19999,0.0,0.0189,0.17143,0.0357,0.0,0.02702,0.63347,0.0,0.49999,0.0,0.41666000000000003,0.6905,0.20509000000000002,0.0,0.0,0.0,0.0294,0.0
OR14A2,0.3243,0.25,0.0254,0.2844,0.25805,0.3743,0.24641999999999997,0.5676899999999999,0.26,0.01295,0.27573000000000003,0.0595,0.0,0.0,0.79635,0.02702,0.0469,0.056679999999999994,0.04945,0.13915,0.11075,0.0,0.01,0.01615,0.8846,0.53455,0.0,0.625,0.01165,0.58275,0.2481,0.78825,0.06245,0.37056,0.0306,0.4771,0.32611,0.0185,0.07895,0.0,0.52861
OR2L13,0.85246,0.5766899999999999,0.7558199999999999,0.71414,0.49548000000000003,0.40116,0.78652,0.8928799999999999,0.86579,0.4202,0.22491999999999998,0.29062,0.50375,0.0,0.48355,0.62207,0.65756,0.56897,0.60322,0.51379,0.6520199999999999,0.39478,0.15757000000000002,0.5624100000000001,0.94424,0.23096999999999998,0.34355,0.46705,0.70067,0.6893699999999999,0.40838,0.67583,0.12821,0.23425,0.5756600000000001,0.56119,0.79587,0.14634,0.6874899999999999,0.20651999999999998,0.33074000000000003
OR2V2,1.0,0.9305700000000001,0.9264600000000001,0.91428,0.0,0.80282,0.9304,0.9772799999999999,0.76747,0.53168,0.52632,0.0,0.50405,1.0,0.79168,0.4242,1.0,0.9449,0.47713999999999995,0.94231,0.7607,0.78788,0.7419399999999999,0.69015,0.9302299999999999,1.0,0.15,0.51218,0.21474000000000001,0.9861,0.4269600000000001,0.62745,0.64285,0.83335,0.53618,0.0,0.94871,0.36619,0.8022,1.0,0.84744
OR2Z1,1.0,0.9048,0.25,1.0,1.0,0.0,0.1613,1.0,0.8056,1.0,0.1739,0.0851,0.0,0.0,0.0435,0.1333,0.8235,0.625,0.7,0.6154,0.8636,0.0,0.7692,0.7885,0.0851,0.9231,0.0,0.6923,0.0,0.6491,0.0,0.2667,0.2,0.4,0.1894,0.8333,0.8621,0.0,0.7879,0.0,0.0
OR3A3,0.4038,1.0,0.9381,0.9778,0.375,0.6,0.9333,1.0,0.9231,0.04,0.0,0.4706,0.0,1.0,0.6364,0.1905,1.0,0.6757,0.3333,1.0,0.7143,0.7778,0.0,0.3636,0.9808,0.8889,0.0,0.3214,0.0833,0.0118,0.0833,0.7377,0.1667,0.0,0.8409,0.7667,0.5422,0.1304,0.5,1.0,0.375
OR4D5,0.0,0.5,0.06452999999999999,0.9,0.025,1.0,0.41178000000000003,0.38097,0.0,0.15253,0.0417,0.0,0.0,0.0,0.69442,0.0,0.03225,0.07353,0.0,0.8846200000000001,0.33335,0.2093,0.0,0.05765,0.48078000000000004,0.0,0.0,0.0,0.0,1.0,0.07407000000000001,0.11110999999999999,0.0,0.1818,0.30909000000000003,0.43901,0.09679,0.0,0.0,0.0,0.0
OR51F1,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR5I1,0.34483,0.6667,0.31340999999999997,1.0,1.0,1.0,0.43243000000000004,0.0,0.2857,0.5,0.0,0.2,0.0,1.0,0.20834,0.0,0.0,0.0,0.0526,0.11110999999999999,0.0,0.375,0.0,0.0,0.9091,0.0,0.03225,0.0,0.0,0.0,0.0,0.37035999999999997,0.0,0.5,0.1111,0.0,0.5,0.1429,0.0667,0.95349,0.96154
OR6B2,0.14956,0.60231,0.08125,0.91075,0.2222,0.0,0.42857,0.1216,0.14,0.67575,0.0,0.1723,0.0,0.0,0.15792,0.37095,0.5,0.14286,0.19046,0.8571700000000001,0.32145,0.3276,0.29355,0.33421,0.0339,0.2439,0.0,0.0,0.033319999999999995,0.0,0.11635,0.1667,0.17239000000000002,0.25348000000000004,0.0,0.18995,0.0306,0.5,0.02222,0.0,0.16669
OR6B3,0.8913,1.0,0.79175,0.96667,0.70968,1.0,1.0,0.9787,0.86226,0.237,0.0,0.81062,0.0,0.0,0.6667,0.89999,0.9277299999999999,0.12500999999999998,0.4333,0.9697,0.6429,0.73018,0.5636,0.9,0.88892,0.7547,0.0488,0.0,0.024380000000000002,0.2847,0.61625,0.74268,1.0,0.85057,0.5893,0.67283,0.6643399999999999,0.2857,0.9118,1.0,0.5714
OR6K6,0.0,0.2,0.2,0.8889,0.2,0.7188,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0
OR8B8,0.30685999999999997,0.77307,0.40758,0.55371,0.13204000000000002,1.0,0.6864,0.56838,0.4733600000000001,0.0,0.05338,0.09908,0.5,0.0,0.5411,0.021730000000000003,0.86955,0.005,0.04664,0.9311200000000001,0.74246,0.05762000000000001,0.0547,0.14348,0.0788,0.06684,0.0189,0.23146,0.0,0.01082,0.50832,0.04213,0.05124,0.03648,0.10232000000000001,0.38704,0.28128000000000003,0.24345999999999998,0.1924,0.0,0.9722
ORAI1,0.08421000000000001,0.035,0.05312000000000002,0.07059,0.00274,0.14407,0.08172,0.05655,0.01245,0.056870000000000004,0.07194,0.08846,0.0,0.125,0.05036,0.02414,0.01721,0.09399,0.04849,0.04082,0.00474,0.01863,0.02071,0.019719999999999998,0.04589,0.0,0.0059299999999999995,0.06817999999999999,0.06748,0.06719,0.08727,0.13169,0.010020000000000001,0.05099,0.11995,0.0598,0.12013,0.00539,0.03297,0.0,0.02424
ORAI2,0.00877,0.0486,0.015380000000000001,0.01125,0.0,0.0,0.00891,0.035660000000000004,0.0297,0.0,0.02155,0.0,0.0,0.00106,0.02084,0.0,0.02653,0.0,0.11925999999999999,0.01753,0.06886,0.0,0.0054600000000000004,0.00838,0.03333,0.0263,0.00225,0.0,0.03688,0.03823,0.01487,0.035710000000000006,0.00815,0.0,0.0027300000000000002,0.09472,0.08335,0.01015,0.03734,0.017740000000000002,0.03065
ORAI3,0.17227,0.047330000000000004,0.051379999999999995,0.027839999999999997,0.01084,0.08911000000000001,0.12340999999999999,0.14126,0.17225,0.08273,0.10095,0.10522999999999999,0.0,0.0,0.03495,0.00893,0.08401,0.08974,0.24191999999999997,0.01966,0.03406,0.010920000000000001,0.045630000000000004,0.37232,0.05218,0.14569000000000001,0.15212,0.01355,0.18314,0.15043,0.04857,0.11174,0.00443,0.07726,0.05296,0.50961,0.18606,0.12807000000000002,0.0,0.0,0.03667
ORC1,0.0,0.07507,0.02695,0.0,0.00701,0.0,0.0,0.0575,0.00988,0.0,0.0078,0.0,0.0,0.0,0.019880000000000002,0.0,0.0,0.0,0.0122,0.0159,0.0,0.0,0.0,0.00525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19645,0.0,0.0,0.03119,0.0,0.07865
ORC2,0.0,0.01518,0.00895,0.00286,0.0,0.0,0.0,0.0,0.0,0.0,0.02725,0.00307,0.0,0.0,0.0007700000000000001,0.0,0.0,0.011179999999999999,0.01633,0.0041,0.00217,0.0,0.0,0.0,0.00073,0.0,0.0,0.0,0.00426,0.0,0.0,0.0,0.00128,0.011059999999999999,0.0,0.0042899999999999995,0.0039700000000000004,0.00521,0.00463,0.0,0.021830000000000002
ORC3,0.08789,0.0,0.02454,0.0,0.026989999999999997,0.0,0.0,0.0,0.013080000000000001,0.0,0.0,0.0,0.0010199999999999999,0.0,0.0,0.0,0.0,0.0207,0.00787,0.0,0.00358,0.0,0.0,0.0,0.00571,0.0,0.00615,0.0,0.0,0.0,0.0,0.02383,0.0,0.0,0.0,0.0,0.0,0.015619999999999997,0.00476,0.0,0.0
ORC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORC5,0.00041,0.035910000000000004,0.0063100000000000005,0.00775,0.0,0.0,0.0,0.0,0.028730000000000002,0.01466,0.00695,0.0,0.0,0.0,0.0,0.0,0.00379,0.0,0.02609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01163,0.00317,0.0,0.0
ORC6,0.0377,0.02277,0.00524,0.0025399999999999997,0.00135,0.0,0.0,0.0,0.00346,0.0,0.06846000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0,0.0,0.0,0.0,0.0056,0.01043,0.0,0.0,0.0,0.0,0.0,0.01807,0.01351,0.0,0.00585,0.00137,0.0,0.00185,0.0,0.0
OSBPL5,0.0,0.0,0.0,0.0,0.0,0.0,0.03333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028569999999999998,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.07222999999999999,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
OSCAR,0.03053,0.01931,0.02635,0.054360000000000006,0.03715,0.0,0.00698,0.01429,0.00403,0.0111,0.012440000000000001,0.00515,0.0,0.0,0.0233,0.0,0.00215,0.00915,0.00744,0.00469,0.0032600000000000003,0.0,0.0029100000000000003,0.0116,0.02075,0.00159,0.04622,0.036739999999999995,0.010579999999999999,0.0,0.007259999999999998,0.057679999999999995,0.0009699999999999999,0.0,0.09444,0.08584,0.01059,0.0125,0.06064,0.0,0.01211
OSM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTUD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXT,1.0,1.0,0.9274399999999999,0.9765,1.0,1.0,0.9712200000000001,0.9573799999999999,0.9895700000000001,1.0,0.78508,0.9507399999999999,0.0,0.0,0.83793,0.8484799999999999,1.0,0.91406,0.9083100000000001,0.9719899999999999,0.88884,0.9012,1.0,0.92309,0.97016,0.9353899999999999,0.84844,0.9510200000000001,0.74429,1.0,0.6625300000000001,0.8276399999999999,0.84172,0.9464299999999999,0.60507,0.81409,0.9301799999999999,0.8506600000000001,0.89436,0.74216,0.88775
OXTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2RY1,0.8214100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.02085,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22725,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.92855,0.075,0.0,0.0,0.0,0.0
