src,src_name,dest,dest_name,weight
55,ADIPOR1,1989,PRKAG1,9.512825727142626e-07
55,ADIPOR1,1990,PRKAG2,2.058159589068964e-05
55,ADIPOR1,1991,PRKAG3,1.4712401631792698e-06
55,ADIPOR1,2446,STK11,6.964806027807863e-40
56,ADIPOR2,130,APPL1,6.803033126593884e-40
56,ADIPOR2,345,CAMKK2,6.893550000896946e-40
56,ADIPOR2,1934,PPARA,1.5345433591088902e-05
56,ADIPOR2,1982,PRKAA1,1.4333856294494278e-06
56,ADIPOR2,1983,PRKAA2,7.266963075380772e-05
56,ADIPOR2,1984,PRKAB1,1.4185456772490117e-05
56,ADIPOR2,1985,PRKAB2,9.232115492826173e-07
56,ADIPOR2,1989,PRKAG1,4.046666458554892e-07
56,ADIPOR2,1990,PRKAG2,2.2819464599403243e-05
56,ADIPOR2,1991,PRKAG3,4.854254408807416e-07
56,ADIPOR2,2446,STK11,1.5228599305459205e-28
57,ADM,329,CALCR,6.8090890714572076e-40
57,ADM,2085,RAMP1,6.875774529876986e-40
57,ADM,2086,RAMP2,6.855672903406246e-40
57,ADM,2087,RAMP3,6.813893189692402e-40
58,ADORA2A,986,GNAL,6.86475098195763e-40
58,ADORA2A,988,GNAQ,6.916430869321929e-40
58,ADORA2A,989,GNAS,1.6066197379890305e-07
59,ADORA2B,986,GNAL,1.275530426362211e-14
59,ADORA2B,988,GNAQ,6.8199561410480465e-40
59,ADORA2B,989,GNAS,1.2133374790816257e-05
60,ADRA1A,978,GNA11,2.5963527208536462e-14
60,ADRA1A,979,GNA12,2.1591170886716918e-13
60,ADRA1A,980,GNA13,7.013774402643694e-40
60,ADRA1A,981,GNA14,6.910272162571222e-40
60,ADRA1A,982,GNA15,1.0638670270661048e-06
60,ADRA1A,988,GNAQ,6.888250757204357e-40
60,ADRA1A,1982,PRKAA1,8.040430912240859e-29
60,ADRA1A,1983,PRKAA2,6.856135331899473e-40
60,ADRA1A,1984,PRKAB1,6.7912715614833175e-40
60,ADRA1A,1985,PRKAB2,1.68961185541272e-21
60,ADRA1A,1989,PRKAG1,7.006784258804153e-40
60,ADRA1A,1990,PRKAG2,1.2972553789647785e-30
60,ADRA1A,1991,PRKAG3,2.067334830092368e-35
61,ADRA1B,978,GNA11,6.799777443161769e-40
61,ADRA1B,979,GNA12,1.166349008604694e-25
61,ADRA1B,980,GNA13,9.56373696681112e-06
61,ADRA1B,981,GNA14,0.03738445540269216
61,ADRA1B,982,GNA15,6.843937028767526e-40
61,ADRA1B,988,GNAQ,2.3195387301021905e-20
62,ADRA1D,978,GNA11,6.762857899621692e-40
62,ADRA1D,979,GNA12,6.9027868932742865e-40
62,ADRA1D,980,GNA13,0.021761498491992864
62,ADRA1D,981,GNA14,1.1245437914197964e-10
62,ADRA1D,982,GNA15,6.917593947047319e-40
62,ADRA1D,988,GNAQ,7.271334571602438e-16
63,ADRA2A,978,GNA11,6.930920295443048e-40
63,ADRA2A,979,GNA12,6.931350026972108e-40
63,ADRA2A,980,GNA13,1.9490062186378054e-07
63,ADRA2A,988,GNAQ,2.510827113534724e-33
64,ADRA2B,978,GNA11,6.848159608140024e-40
64,ADRA2B,979,GNA12,4.709977193709148e-25
64,ADRA2B,980,GNA13,9.27875779173822e-08
64,ADRA2B,988,GNAQ,6.880912624246176e-40
65,ADRA2C,978,GNA11,6.966216668261949e-40
65,ADRA2C,979,GNA12,2.0053466695286007e-29
65,ADRA2C,980,GNA13,2.2725534411923338e-05
65,ADRA2C,988,GNAQ,0.1085625688234965
66,ADRB1,983,GNAI1,1.1444738182338672e-06
66,ADRB1,984,GNAI2,5.729485574867965e-08
66,ADRB1,985,GNAI3,1.6142708621676624e-07
66,ADRB1,986,GNAL,1.8884821545821418e-10
66,ADRB1,989,GNAS,8.036407687465422e-09
67,ADRB2,983,GNAI1,1.3755387044511735e-05
67,ADRB2,984,GNAI2,0.04201826453451455
67,ADRB2,985,GNAI3,1.1437771415029617e-05
67,ADRB2,986,GNAL,7.482332685994587e-27
67,ADRB2,989,GNAS,3.748563055220681e-06
68,AGAP2,1869,PIK3CA,7.586210510150219e-06
68,AGAP2,1870,PIK3CD,0.00010802802474548419
68,AGAP2,1871,PIK3R1,1.2307715223869309e-05
68,AGAP2,1872,PIK3R2,7.53826219200467e-05
68,AGAP2,1873,PIK3R3,2.0658621603312593e-05
69,AGRN,613,DAG1,6.904323650590163e-40
70,AGTR1,978,GNA11,3.5165991601617217e-32
70,AGTR1,979,GNA12,6.845116454974999e-40
70,AGTR1,980,GNA13,1.6527730622328818e-05
70,AGTR1,981,GNA14,6.788459622564906e-40
70,AGTR1,982,GNA15,6.9132966317567226e-40
70,AGTR1,988,GNAQ,1.1114205739130494e-34
70,AGTR1,989,GNAS,1.079940678512988e-05
70,AGTR1,1900,PLCB1,5.225149531421873e-06
70,AGTR1,1901,PLCB2,3.030448715435341e-05
70,AGTR1,1902,PLCB3,4.259579403272558e-07
70,AGTR1,1903,PLCB4,9.028561180457473e-06
70,AGTR1,2269,SERPINE1,1.520751406284641e-08
70,AGTR1,2530,TGFB1,6.871589318463535e-40
70,AGTR1,2531,TGFB3,6.969241137447451e-40
71,AHR,74,AIP,6.815254784700237e-40
71,AHR,75,AIPL1,7.00287771073123e-23
71,AHR,156,ARNT,0.0001970879384316504
71,AHR,431,CDKN1B,3.730493167796802e-34
71,AHR,1110,HSP90AA1,4.164945052946271e-33
71,AHR,1111,HSP90AB1,6.784461250946699e-40
73,AIM2,2048,PYCARD,1.8955454967118284e-21
75,AIPL1,74,AIP,7.021294704402236e-40
76,AJUBA,1305,LATS1,6.876325707272953e-40
76,AJUBA,1306,LATS2,5.973506587121724e-35
76,AJUBA,2228,SAV1,6.9721301477814e-40
77,AKT1,44,ADCY1,8.19831014572022e-06
77,AKT1,45,ADCY2,9.779121076765781e-06
77,AKT1,46,ADCY3,1.0497857147129253e-05
77,AKT1,47,ADCY4,2.920110351456738e-17
77,AKT1,48,ADCY5,4.4964526750845835e-05
77,AKT1,49,ADCY6,4.6302870042465554e-05
77,AKT1,50,ADCY7,0.05666386087735494
77,AKT1,51,ADCY8,3.9797824532191345e-07
77,AKT1,52,ADCY9,4.077841003891087e-05
77,AKT1,78,AKT1S1,2.305228955297376e-05
77,AKT1,174,ATF2,0.00020743999023882984
77,AKT1,175,ATF4,0.00040036194210794446
77,AKT1,177,ATF6B,0.0001270710442137594
77,AKT1,235,BAD,0.0001184773815718169
77,AKT1,245,BCL2,0.0027984170677276174
77,AKT1,246,BCL2L1,0.01117712710371658
77,AKT1,263,BIRC2,0.00014635440978357414
77,AKT1,264,BIRC5,0.00016817076781687015
77,AKT1,284,BRCA1,1.0462224357373392e-05
77,AKT1,360,CASP9,0.0004032597504798711
77,AKT1,430,CDKN1A,2.9770317572304823e-05
77,AKT1,431,CDKN1B,1.0787702194647864e-05
77,AKT1,471,CHUK,6.967348357041676e-05
77,AKT1,535,CREB1,0.00023035176855046302
77,AKT1,536,CREB3,0.00058414449449629
77,AKT1,537,CREB3L1,0.000345984662999399
77,AKT1,538,CREB3L2,0.00030262939011057216
77,AKT1,539,CREB3L3,6.554811261594296e-05
77,AKT1,540,CREB3L4,0.00042799226685019676
77,AKT1,541,CREB5,0.00012219611138183004
77,AKT1,893,FOXO1,1.4094019509987751e-05
77,AKT1,894,FOXO3,2.1737227674141952e-05
77,AKT1,1039,GSK3A,4.204856425834199e-05
77,AKT1,1040,GSK3B,0.00012770719331456348
77,AKT1,1150,IKBKB,6.052943232740896e-05
77,AKT1,1233,JUN,0.0004977134910101692
77,AKT1,1384,MAP2K4,4.687386657072542e-05
77,AKT1,1395,MAP3K5,0.00011771887936144292
77,AKT1,1398,MAP3K8,5.0115071644540876e-05
77,AKT1,1402,MAPK1,0.0002621342525041352
77,AKT1,1407,MAPK3,9.537633983806397e-05
77,AKT1,1433,MDM2,7.4187094772545e-06
77,AKT1,1531,MTOR,0.0004772350239363732
77,AKT1,1630,NFKB1,0.0007421297210991421
77,AKT1,1632,NFKBIA,7.115610469554667e-05
77,AKT1,1633,NFKBIB,4.24042773374822e-05
77,AKT1,1658,NOS1,4.842414455197286e-06
77,AKT1,1660,NOS3,3.601459199368643e-05
77,AKT1,1687,NR4A1,0.0017311973303246002
77,AKT1,1803,PDE3B,1.1618119363750642e-05
77,AKT1,1832,PFKFB2,8.539504657771127e-06
77,AKT1,1943,PPP1CA,0.00017704967952643832
77,AKT1,1944,PPP1CB,8.137886470649391e-05
77,AKT1,1945,PPP1CC,3.0224206663357716e-05
77,AKT1,1953,PPP1R3B,2.838639678278317e-05
77,AKT1,1954,PPP1R3C,1.2753029295708984e-05
77,AKT1,1955,PPP1R3D,1.3503617992682848e-06
77,AKT1,1956,PPP1R3E,1.8679506562572595e-05
77,AKT1,1982,PRKAA1,2.1595059630878193e-05
77,AKT1,1983,PRKAA2,0.00010175611775290842
77,AKT1,1984,PRKAB1,7.998753668895613e-05
77,AKT1,1985,PRKAB2,4.558810481588201e-05
77,AKT1,1989,PRKAG1,8.958250517328754e-05
77,AKT1,1990,PRKAG2,5.0204306414040424e-05
77,AKT1,1991,PRKAG3,7.288237308481863e-07
77,AKT1,2080,RAF1,0.00011886021820828319
77,AKT1,2136,RELA,0.00025503252012034255
77,AKT1,2193,RPS6KB1,0.0002744076640131728
77,AKT1,2194,RPS6KB2,5.978937042527832e-05
77,AKT1,2328,SLC2A4,5.077810275705998e-38
77,AKT1,2329,SLC2A5,3.303255198261468e-07
77,AKT1,2497,TBC1D4,9.128486757011464e-06
