src,src_name,dest,dest_name,weight
69,AGRN,613,DAG1,0.08408454991877079
70,AGTR1,978,GNA11,0.1290212037662665
70,AGTR1,979,GNA12,0.11486225078503291
70,AGTR1,980,GNA13,0.20717178285121918
70,AGTR1,981,GNA14,0.1054996723930041
70,AGTR1,982,GNA15,0.11700073598573606
70,AGTR1,988,GNAQ,0.18168089042107263
70,AGTR1,989,GNAS,0.24615332670509815
70,AGTR1,1900,PLCB1,0.2123968998591105
70,AGTR1,1901,PLCB2,0.11556826919938128
70,AGTR1,1902,PLCB3,0.21860648225992918
70,AGTR1,1903,PLCB4,0.11589600518345833
70,AGTR1,2269,SERPINE1,0.17979955611129603
70,AGTR1,2530,TGFB1,0.16305572042862573
70,AGTR1,2531,TGFB3,0.11994381652524073
71,AHR,74,AIP,0.11757204215973616
71,AHR,75,AIPL1,0.12521141053487858
71,AHR,156,ARNT,0.17356146375338236
71,AHR,431,CDKN1B,0.23241440393030643
71,AHR,1110,HSP90AA1,0.12748066211740175
71,AHR,1111,HSP90AB1,0.11403016317247723
73,AIM2,2048,PYCARD,0.12346854712814093
75,AIPL1,74,AIP,0.18943301402032375
76,AJUBA,1305,LATS1,0.30463659095888335
76,AJUBA,1306,LATS2,0.18909255663553873
76,AJUBA,2228,SAV1,0.08554102138926585
77,AKT1,44,ADCY1,0.1874645414451758
77,AKT1,45,ADCY2,0.21820331054429212
77,AKT1,46,ADCY3,0.24943814240396023
77,AKT1,47,ADCY4,0.15854844450950623
77,AKT1,48,ADCY5,0.09322599377871181
77,AKT1,49,ADCY6,0.07739699530065991
77,AKT1,50,ADCY7,0.14923639595508575
77,AKT1,51,ADCY8,0.13470802083611488
77,AKT1,52,ADCY9,0.21659580866495767
77,AKT1,78,AKT1S1,0.18777960414687792
77,AKT1,174,ATF2,0.16930071078240871
77,AKT1,175,ATF4,0.13460554865499338
77,AKT1,177,ATF6B,0.19486422340075174
77,AKT1,235,BAD,0.07478955275534342
77,AKT1,245,BCL2,0.23150067528088888
77,AKT1,246,BCL2L1,0.11870512769382913
77,AKT1,263,BIRC2,0.2167198359966278
77,AKT1,264,BIRC5,0.22989930010711154
77,AKT1,284,BRCA1,0.12771933442430358
77,AKT1,360,CASP9,0.21678576618433
77,AKT1,430,CDKN1A,0.21358074666932225
77,AKT1,431,CDKN1B,0.144909961692368
77,AKT1,471,CHUK,0.12964711167539159
77,AKT1,535,CREB1,0.0604633828625083
77,AKT1,536,CREB3,0.4403153881430626
77,AKT1,537,CREB3L1,0.0960317909096678
77,AKT1,538,CREB3L2,0.2210450191050768
77,AKT1,539,CREB3L3,0.1567310655179123
77,AKT1,540,CREB3L4,0.18655409384518862
77,AKT1,541,CREB5,0.18594689263651767
77,AKT1,893,FOXO1,0.1335915306893488
77,AKT1,894,FOXO3,0.15994776599109173
77,AKT1,1039,GSK3A,0.15388416009955108
77,AKT1,1040,GSK3B,0.2755078300833702
77,AKT1,1150,IKBKB,0.14507237918830165
77,AKT1,1233,JUN,0.2535013134280841
77,AKT1,1384,MAP2K4,0.09708721943510075
77,AKT1,1395,MAP3K5,0.15102567349094898
77,AKT1,1398,MAP3K8,0.2524660984054208
77,AKT1,1402,MAPK1,0.14303349051624537
77,AKT1,1407,MAPK3,0.22004061999420324
77,AKT1,1433,MDM2,0.21864843058089414
77,AKT1,1531,MTOR,0.06347051511208217
77,AKT1,1630,NFKB1,0.19352256444593272
77,AKT1,1632,NFKBIA,0.2588283109168212
77,AKT1,1633,NFKBIB,0.18827743083238602
77,AKT1,1658,NOS1,0.1718332295616468
77,AKT1,1660,NOS3,0.1954489095757405
77,AKT1,1687,NR4A1,0.2283397155503432
77,AKT1,1803,PDE3B,0.2994253747941305
77,AKT1,1832,PFKFB2,0.20174015561739603
77,AKT1,1943,PPP1CA,0.18480682419613004
77,AKT1,1944,PPP1CB,0.14830371427039304
77,AKT1,1945,PPP1CC,0.1584209551413854
77,AKT1,1953,PPP1R3B,0.2677042145902912
77,AKT1,1954,PPP1R3C,0.16368183121085167
77,AKT1,1955,PPP1R3D,0.11394379229750484
77,AKT1,1956,PPP1R3E,0.16267133224755526
77,AKT1,1982,PRKAA1,0.1931467428803444
77,AKT1,1983,PRKAA2,0.20742444321513176
77,AKT1,1984,PRKAB1,0.15098315741245946
77,AKT1,1985,PRKAB2,0.1602535522542894
77,AKT1,1989,PRKAG1,0.1576921083033085
77,AKT1,1990,PRKAG2,0.2677996630469958
77,AKT1,1991,PRKAG3,0.19976869287590185
77,AKT1,2080,RAF1,0.1222139885649085
77,AKT1,2136,RELA,0.19400293907771507
77,AKT1,2193,RPS6KB1,0.12292199302464724
77,AKT1,2194,RPS6KB2,0.09033581955979268
77,AKT1,2328,SLC2A4,0.10332861465091507
77,AKT1,2329,SLC2A5,0.13733856473118067
77,AKT1,2497,TBC1D4,0.10948070821662743
77,AKT1,2498,TBC1D7,0.11247112012157838
77,AKT1,2583,TP53,0.05247057888967296
77,AKT1,2614,TSC1,0.1423906961378331
77,AKT1,2615,TSC2,0.15792032408838472
77,AKT1,2700,VEGFA,0.15610993094742298
78,AKT1S1,180,ATG13,0.23128664571171006
78,AKT1S1,756,EIF4EBP1,0.09258787644406159
78,AKT1S1,1531,MTOR,0.2547625731676817
78,AKT1S1,1936,PPARG,0.12016479764133692
78,AKT1S1,2119,RB1CC1,0.26783943238357705
78,AKT1S1,2193,RPS6KB1,0.2335688810174664
78,AKT1S1,2194,RPS6KB2,0.14727334088335434
